trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,SH.600036,39.540000915527344,39.72999954223633,39.279998779296875,39.31999969482422,66309671,2607296243.4838943,qfq,yfinance,2026-03-31 22:52:59
2026-04-01,SH.600036,39.56,40.04,39.42,39.82,881526,3510509345.0,qfq,akshare,2026-04-01 20:45:26
2026-04-03,SH.600036,39.76,39.82,39.36,39.4,464485,1835962093.0,qfq,akshare,2026-04-03 21:50:36
