trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,SH.601988,5.670000076293945,5.909999847412109,5.670000076293945,5.869999885559082,652254090,3828731433.655443,qfq,yfinance,2026-03-31 22:52:47
2026-04-01,SH.601988,5.89,5.95,5.85,5.87,3431893,2022103026.0,qfq,akshare,2026-04-01 20:45:26
2026-04-03,SH.601988,5.95,5.96,5.78,5.82,2392150,1394574302.0,qfq,akshare,2026-04-03 21:50:35
