trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,SH.601939,9.539999961853027,9.680000305175781,9.510000228881836,9.649999618530273,101959537,983909493.1555233,qfq,yfinance,2026-03-31 22:52:38
2026-04-01,SH.601939,9.58,9.67,9.43,9.45,1229390,1171653738.0,qfq,akshare,2026-04-01 20:45:26
2026-04-03,SH.601939,9.53,9.55,9.33,9.4,868984,817172807.0,qfq,akshare,2026-04-03 21:50:35
