trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,SH.601857,12.4399995803833,12.619999885559082,12.170000076293945,12.1899995803833,234200410,2854902899.625597,qfq,yfinance,2026-03-31 22:52:41
2026-04-01,SH.601857,12.01,12.44,12.01,12.07,2527357,3091522059.0,qfq,akshare,2026-04-01 20:45:26
2026-04-03,SH.601857,12.35,12.42,12.14,12.33,1634103,2007445746.0,qfq,akshare,2026-04-03 21:50:35
