trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,SH.600519,1468.0,1479.9300537109375,1448.4100341796875,1450.0,6169066,8945145700.0,qfq,yfinance,2026-03-31 22:52:27
2026-04-01,SH.600519,1464.49,1469.99,1452.88,1459.44,29125,4256185472.0,qfq,akshare,2026-04-01 20:45:26
2026-04-03,SH.600519,1459.54,1469.96,1455.0,1460.0,20194,2953993081.0,qfq,akshare,2026-04-03 21:50:34
