trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,US.MSFT,364.6300048828125,372.8999938964844,363.07000732421875,370.1700134277344,44146894,16341856344.772766,qfq,yfinance,2026-04-01 07:29:44
2026-04-01,US.MSFT,373.1600036621094,373.989990234375,368.20001220703125,369.3699951171875,28264760,10440154263.188477,qfq,yfinance,2026-04-02 08:24:01
2026-04-02,US.MSFT,367.2099914550781,373.6400146484375,364.1499938964844,373.4599914550781,24047500,8980779144.515991,qfq,yfinance,2026-04-03 22:26:31
