trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-04-02,US.TME,8.90999984741211,9.180000305175781,8.779999732971191,9.170000076293945,10307100,94516107.78636932,qfq,yfinance,2026-04-06 11:06:22
