trade_date,stock_code,open,high,low,close,volume,amount,adj_type,source,fetch_time
2026-03-31,HK.01211,106.5,108.3,105.3,105.8,27327199,2903705207.0,qfq,futu,2026-03-31 22:53:05
2026-04-01,HK.01211,106.9,107.6,101.6,104.7,41883096,4345302487.0,qfq,futu,2026-04-01 20:45:27
2026-04-02,HK.01211,104.7,106.5,101.7,103.9,25833489,2682997860.0,qfq,futu,2026-04-03 22:26:24
